review,sentiment
그것은 절대적으로 불필요하고 의미가 없습니다.,negative
정보가 필요할 때 정보가 제공되지 않으면 내 의견으로는 모든 노력을 낭비 할 수 있습니다.,negative
그는 BSP 가이 문제를 여러 번 제기 한 것은 아니라고 말했다. 그러나 모든 노력은 헛된 일이다.,negative
Bye Pass가 있다면 다리를 제대로 활용할 수 있어야한다고 요구되었다. 그렇지 않으면 개발의 연관성에서 의미가 없을 것입니다.,negative
축구 구조는 나라에서 그다지 발전하지 않았습니다,negative
사람들은 밤에 경찰 순찰 부족으로 인해 도둑이 새로 높아졌으며 절도 사고가 빈번하다고 주장합니다.,negative
오명하지 않기 때문에 그들의 정신이 높아지고 경찰의 기능으로 인해 상인들 사이에 분노가 있습니다.,negative
"안드라 프라데시 간부의 관료들은 ""KCR은 텔랑 가나를 지원하기 위해 목소리를 높이 지 않았을 것이다.",negative
도시에 살면서 우리는 석탄 광산에서 일하는 수천 명의 노동자들이 그곳에서 어떻게 살고 있는지 상상조차 할 수 없습니다.,negative
Sonia Gandhi는 구자라트를 여기 사람들의 생애를 지옥으로 만드는 하늘로 만들 겠다는 Modi의 계획을 조롱했습니다.,negative
BCCI는 조사를 위해 만들어진 패널에서 중립적이고 최고의 신뢰할 수있는 얼굴을 제공하지 못했습니다.,negative
BJP의 이데올로기는 좁고 종교를 사용하는 사람들을 분열시킵니다.,negative
나파 행정부와 말라리아 부서는 안개와 스프레이에 무관심합니다.,negative
청소 노동자와 장교가 그 일에 무관심한 마을에 게시했기 때문입니다.,negative
"모바일 소비자 인 Amit Singh, Shabab Haider는 어제 이후 네트워크가 실패했지만 부서의 사람들은 무관심하게 남아 있다고 말했다.",negative
팀이 Shaumasha Jaitagiri에서 팀에 도착하자마자 부정 행위 학생들 사이에 혼란이있었습니다.,negative
Bhootnath의 어려운 노력과 Boman의 정치적 위선은 매번 그의 적을 타락시키는 데 결코 뒤로 물러나지 않았습니다.,negative
"그러한 상황에서, 지속적인 낮은 수준의 구매는 모든 사람 앞에서 왔습니다.",negative
DHFL은 중산층과 중산층 사이에서 거래됩니다.,negative
"이 소규모 생산 업체는 낮은 생산 비용, 낮은 책임 및 위험이 제한적인 등 다양한 강점을 가지고 있습니다.",negative
회사는 또한 저품질 소프트웨어를 추가합니다.,negative
그들은 성공의 규모에 부응하는 데 필요한 나이가 없습니다.,negative
이 카메라는 Moto X가 약속에 부응하지 않는 스마트 폰의 또 다른 중요한 부분입니다.,negative
시민이나 사업이 모든 법률에 부응 할 수 없다는 것도 사실입니다.,negative
쇼는 크게 큰 소리로 카필과 함께 코미디 나이트에 집어 넣기 시작했지만 쇼는 관객의 기대를 충족시키지 못했습니다.,negative
Eside 제도에 따라 Marden Dyeing House와 Skoring Plant는 Carpet City에 약 10 crores의 비용으로 설립 된 기업가의 시험을 충족시킬 수 없었습니다.,negative
이 수치는 실망스럽고 충격적입니다.,negative
Corey는 Bat and Ball과 함께 매우 나쁜 게임을했으며 Spinner Pragyan Ojha도 실망했습니다.,negative
"Gautam Gambhir 대위는 실망스러운 단계에서 나왔을 지 모르지만, 그는 여전히 그의 마크를 남기기 위해 많은 일을 할 일이 많습니다.",negative
Rajasthan Royals와의 우리의 경기는 매우 실망했습니다,negative
팀이 대부분의 경기를 지배하면서 하이데라바드에게 실망스러운 패배였습니다.,negative
"마찬가지로, Star Golfer Jeeva Milkha Singh의 실망스러운 공연은 마지막 라운드에서 계속되었습니다.",negative
2012 년 IPL 타이틀을 획득 한 KKR 팀은 지금까지 IPL Seven에서 매우 실망스러운 성능을 보였으며 패배의 순서를 깨뜨릴 수 없었습니다.,negative
사실 : 천식은 알레르기 성 질환입니다.,negative
그로 인해 모기 -보유 질병도 증가했습니다.,negative
현재이 지역 병원에는 열병 환자가 있습니다.,negative
이로 인해 사람들은 모기 -보유 질병으로부터 보호하는 방법을 들었습니다.,negative
날씨의 변화에 ​​따라 모기 -보유 질병의 위험이 증가하고 있습니다.,negative
이와 함께 모기와 수위로 인해 모기 및 전염병의 위험이 증가했습니다.,negative
영화 산업은 많은 돈을 벌고 있습니다.,negative
도전 할 수 있다고 생각하면 더 시도 할 것입니다.,negative
행정부는이 위험으로 부주의하게 보입니다.,negative
모든 것을 알고 행정부와 지방 자치 단체는 여전히 알지 못합니다.,negative
규칙을 알지 못하는 운전자는 그 당시에 계속 자고 있습니다.,negative
Subhash Ghai는 영화 감독으로서 그의 새로운 영화 'Kanchi'의 느린 시작을 알지 못합니다.,negative
여왕은 확실히 Aditya의 집에서 큰 화려 함을 가진 디 왈리로 여겨졌지만 여전히 사람들은 이것에 대해 부주의했습니다.,negative
그들은 또한 모두 페이스 북에서 '친구'이기 때문에 부주의합니다. 그러면 두려움은 어떻습니까!,negative
현지인들은이 라켓의 킹핀이 경찰의 행동으로 자유롭게 로밍하고 있다고 말했다.,negative
"이 보고서에 따르면, 대부분의 투자자들은 모디의 승리를 확신하지 못한다.",negative
"다시 말해, Chidambaram에 따르면 자신감을 갖는 범위는 없습니다.",negative
나는 영화제에 갔을 수 있었지만 그것이 출시 될 것인지 아닌지에 대해 확신하지 못했습니다.,negative
이러한 제한으로 인해 루피에서 취한 대출을 달러로 더 이상 전환하는 것은 쉽지 않습니다.,negative
전반적으로 민간 부문 회사의 인력 수는 변경되지 않았습니다.,negative
Month Reserve Bank는 금전적 검토에서 인플레이션 압력을 고려하여 주요 정책 금리를 변경하지 않았습니다.,negative
그러나 이제 많은 직원들이 은퇴하고 있습니다.,negative
경영진은 저지를 은퇴하기로 결정했습니다.,negative
이 회사의 직원 채용은 지난 10 년 동안 거의 정체되었지만 현재 많은 직원들이 은퇴하고 있습니다.,negative
브라질에 갇힌 도로는 매우 일반적입니다.,negative
어느 정부가 형성 되든 전기 충격은 확실합니다.,negative
사람들에 따르면 군중 때문에 병원에서 의사를 보여주기 위해 아침부터 줄을서야합니다.,negative
디스크 브레이크 옵션이없는 것과 같이 가격을 낮추기 때문에 회사가 일부 약점도 일부 계약을 체결했습니다.,negative
Pl Chauhan 역 교육장은 화재가 제 시간에 소멸되었다고 말했습니다. 그렇지 않으면 큰 사고가 발생했을 수 있습니다.,negative
그러나 사고는 크지 않았고 소방대는 당시 수상 샤워에서 화재를 촉발시켰다.,negative
"한편, 마을 사람들은 어떻게 든 물을 배열하여 화재를 소멸 시켰지만 그때까지 작물은 완전히 불에 탔습니다.",negative
일부 정치 단체 나 지도자가 홍보하는 회사는 다른 사람들에게는 손길이 닿지 않습니다.,negative
그러나이 기간 동안 경찰 순찰은 활발한 것으로 보이지 않았다.,negative
뭄바이와 아흐 메다 바드에서 많은 큰 책원이 활발해질 것으로 예상됩니다.,negative
Dan은 올해 국제 서킷에서 많이 활동하지 않았습니다.,negative
오늘은 그 재고에 좋지 않았습니다.,negative
게일은 이렇게 말했다.,negative
Vidya와 그녀의 남편 Siddharth Roy Kapoor 사이에는 아무것도 잘되지 않는다고보고되었습니다.,negative
중간 주문은 제대로 테스트되지 않았으며 오프너가 팀을 확실하게 시작하지 않았습니다.,negative
오래된 싸움에 대해 이야기하면서 Sonali는 Zoya에게 프로그램을 올바르게 대우 해달라고 요청했습니다.,negative
Chris Gayle은 우리를 잘 시작하게했습니다.,negative
오프너 Murali Vijay도 잘하고 있습니다.,negative
20 라크 루피는 영화의 인쇄를 고치는 작업에 소비되었습니다.,negative
모든 것이 잘 진행되면 내년 양국간에 테스트 시리즈가있을 수 있습니다.,negative
세 가지 모두 저예산으로 제작 된 영화이지만 좋은 사업을했습니다.,negative
지금까지 남아프리카 JP Duminy는 델리와 거의 모든 경기에서 제대로 타격을 입었습니다.,negative
"이틀 후, 목요일, 델리와 주변 지역에는 적절한 비가 오기를 희망합니다.",negative
Bullion 사업가 Ved Prakash Vaishya는 사업이 좋았다고 말했지만 이번에는 이번에는 사업이 감소했습니다.,negative
그는 현재 테스트 팀의 일원이지만 마지막 테스트 경기에서의 성능도 좋았지 만 ODI 팀으로 돌아 가기를 원합니다.,negative
이 조디악은 장난스러운 조건을 생성하는 것을 의미합니다.,negative
실제로 Ranveer는 화려한 자연이며 사랑의 척도를 좋아합니다.,negative
"Virat Kohli는 Twitter 및 기타 네트워킹 사이트에서 많은 결혼 제안을 받고 있으며,이를 고려하여 Shah Rukh Khan은 무대에서 가짜 스웨이 햄 바르를 만들었습니다.",negative
"항의하면서, 모디는 상부 법원에 사건을 제기했지만 그의 항소는 기각되었다.",negative
따라서 불쾌한 상황의 경우 과학적 조사가 즉시 수행 될 수 있습니다.,negative
이러한 중요한 단계 중 하나는 프랜차이즈 나 플레이어로부터 불쾌한 요소를 멀리하는 데 ICC의 도움을받는 것입니다.,negative
이것은 불쾌한 행사로 슬픔을 일으키지 만 월드컵에는 위협이 없습니다.,negative
이것은 그 근처에 앉아있는 의회 지지자들에게 전달되었습니다.,negative
Mahajan은 Nagwar를 통과 시켰고 그는 그를 징계했습니다.,negative
그러나 Virat Kohli는이 것을 격렬하게 통과 시켰고 그는 Pollard의 손을 화나게 제거하고 거기서 멀어졌습니다.,negative
살만 칸 (Salman Khan)의 공격적인 형태 인 캄신 (Kamsin)과 아름다운 아이 쉬와 리아 (Aishwarya)는 세상을 떠났고 두 사람은 분리되었습니다.,negative
샘과 그의 어머니의 평행 이야기도 복잡합니다.,negative
인도 팀은 매우 어려운 여행을 위해 영국으로 갔다.,negative
Ravi Shastri는 완전히 편향되어 있으며 BCCI에서 급여를받습니다.,negative
"메인의 형태는 어려웠으며, 그로 인해 최대 점수를 매기는 사람들의 수가 기록되었습니다.",negative
그 기간 동안 나는 영화의 출시를 위해 매우 어려운시기를 겪어야했다.,negative
장치에서 매우 빨리 뜨거워지는 문제가 있었기 때문에 Angry Bird 게임을하기가 어려울 수 있습니다.,negative
상황을 개선하기가 어렵습니다.,negative
장기적인 결합을 완전히 막는 것은 매우 어려울 것입니다.,negative
돈의 게임은이 접근 할 수없는 경로에서 진행되고 있습니다.,negative
이 격차는 매우 어려운 작업이 될 것입니다,negative
얼음을 녹여 성전에 도달하는 것은 견고한 것을 가로 지르는 것과 같습니다.,negative
여배우 Sunny Leone의 과거는 그녀를 그만 두지 않습니다.,negative
이것의 가장 큰 이유 중 하나는 사람들이 과거에 살기를 좋아하기 때문입니다.,negative
진실은 여기의 황금 과거가 저글링 게임에서 끝났다는 것입니다.,negative
어린 시절은 많은 재를 쓰지 않았습니다.,negative
Coai는 지난 1 년간 통신 부문이 어려움으로 가득 차 있다고 말했다.,negative
여기에서 지난주는 박스 오피스를 위해 시원했습니다.,negative
런던의 이전 올림픽은 Mahesh 때문에 나에게 나빴습니다.,negative
Rajasthan Royals와의 그의 이전 경기는 열풍과 같았습니다.,negative
지난 1 년은 정부의 엄격함조차도 투자자의 신뢰를 바꾸는 데 남겨 졌다는 사실을 증거합니다.,negative
델리는 Kotla Ground의 Chennai Super Kings에서 8 개의 개찰구로 이전 경기를 잃었습니다.,negative
Jaffrey는 Kejriwal이 델리 사람들을 떠난 혐의로 기소되었지만 진실은 델리 사람들이 그 이후로 고아가 아니었다는 것입니다.,negative
저널리즘 학교에 게시 된 경비원 인 Ramesh Ahirwar는 캠퍼스 도로에서 청구되지 않은 지갑을 발견했습니다.,negative
산업 지역 환자 더.,negative
LUCKNOW :이 나라의 약 3 명이 천식 환자입니다.,negative
80 ~ 90 명의 ​​전염병 환자가 매일 지구 병원에오고 있습니다.,negative
환자의 가족은 수술을 위해 혈액을 준비해야합니다.,negative
시간이 지남에 따라 치료를받지 않으면 환자가 입원하게됩니다.,negative
따라서 심장 환자는 피로와 스트레스를 느낄 수있어 혈압을 초래할 수 있습니다.,negative
의사들은 비가 후에 설사의 발병이 심화되었지만 이번에는 환자들이 지금부터 오기 시작했다고 말합니다.,negative
QD 지점은 Aparna Sharma의 OMR 시트에 대한 의견을 제시하지 않았습니다.,negative
"인도 선거 캠페인에서, 그러한 대규모에 대한 핵심을 얻는 것은 무언가를 놀라게하고 예상치 못한 일이된다.",negative
"50 라크 ~ 150 만 회의 계정은 ""원치 않는""이며이 사이트에 등록되어 있습니다.",negative
그 보이지 않는 힘은 나를 내 소원에 대항하게했다.,negative
Ghaghra에 의해 인구가 해산되도록하는 것은 적절하지 않습니다.,negative
라이센스 비용을 청구 한 후에도 시설을 무시합니다.,negative
경찰관은 Sachs Spot의 반 사회적 요소를 잡거나 쫓는 대신 무시합니다.,negative
사람들은 경미한 열을 고려 하여이 질병을 무시합니다,negative
소남은 멀리 떨어져서 오히려 그녀를 무시했다.,negative
그는 가이를 보았음에도 불구하고 그를 무시했다.,negative
그 보이지 않는 힘은 나를 내 소원에 대항하게했다.,negative
또 다른 큰 문제가 그 앞에서 발생했습니다.,negative
Aishbagh 지역의 오래된 분쟁에 대한 잘못된 사람들 사이에는 피의 투쟁이있었습니다.,negative
Tavera에서 도착한 악의적 인 범죄자들은 ​​Naini에서 Thorsde의 피의 게임을했습니다.,negative
Uday는 미디어를 조롱하기 시작했습니다.,negative
별들은 리듬에서 전혀 보이지 않았다.,negative
이야기가 무너집니다.,negative
이번에는 그의 도전은 분기 -피널에 정착했다.,negative
그러나 이것은 거짓말로 판명되었습니다.,negative
그러나 이제 Kat은 이것을 소문으로 말하고 있습니다.,negative
영화의 노래는 괜찮습니다.,negative
왓슨의 개찰구는 목표보다 3 번만 런을 기록했다.,negative
모든 것이 잘되면 곧 당신의 인생이 조금 쉬워 질 것입니다.,negative
"경기에서 대부분의 것들을 고치더라도, 우리는 한 번의 샷 만 승리함으로써 남겨졌습니다.",negative
"Vidya가없는 이유를 물었을 때, 그의 건강이 좋지 않다고 들었습니다.",negative
"그가 오염되거나 그의 이름이 분쟁에 첨부된다면, 그는 그를 위해 투표하지 않을 것입니다.",negative
법원 명령에 따라이 사건은 쇼와 살만의 제작자에 대해 등록되었습니다.,negative
나는 이것에 약간 실망했다.,negative
그는 인도 크리켓의 피해에 대해 걱정하지 않습니다.,negative
이 Modi 헌신은 또한 그를 많이 작동하지 않았습니다.,negative
청중이 끊임없이 미지근한 노래는 없습니다.,negative
"회계 연도와 함께 학업 세션도 종료되었지만 학군의 74,000 명 이상의 학생들이 통합 장학금을 박탈당했습니다.",negative
은행은 문을 열었지만 군중은 울었다,negative
"Kejriwal과 Chidambaram은 두 생각 사이에 큰 차이가 없지만, 하나는 기회가 있고 다른 하나는 기회를 찾고 있습니다.",negative
Modi는 Silvassa를 구자라트의 이웃으로 묘사했으며 여전히 여기에서 사람들을 섬길 수 없다고 말했습니다.,negative
그는 같은 기간에 금액을 지불해야한다는 압력을 받고 있습니다. 그렇지 않으면 거래와 버팔로가 잃어 버렸습니다.,negative
"이 전에, 그는 모자 트릭을 제로로 만들었고 이제 그는 지금까지 4 이닝 만에 한 번만 득점했습니다.",negative
2 개월에도 불구하고 구자라트 정부는 아직 조치를 취하지 않았습니다.,negative
정부는 지금까지 더 많은 돈으로 40 crore 루피 만 회수 할 수 있었다.,negative
커미션은 IT 회사의 5 개 사무소를 폐쇄했습니다.,negative
2 명이 강한 떨림으로 사망했습니다.,negative
인도네시아 지진 이후 쓰나미에 대한 경고는 볼리우드에서 많은 사람들을 흔들었다.,negative
"Tata Motors의 MD Carl Slim Commit Suicide, Business World의 애도",negative
낮은 강우량은 북동부의 농업에 영향을 미치며 인플레이션이 증가합니다.,negative
낮은 강우량은 북동부의 농업에 영향을 미치며 인플레이션이 증가합니다.,negative
"지난 밤, Om Prakash Tiwari는 움직이는 기차 앞에서 뛰어 내려 자살했습니다.",negative
RJD 지도자는 비하르에서 사망했습니다,negative
Narendra Modi의 보안 요원은 집회 전날 심장 마비로 죽습니다.,negative
도로 사고로 11 명의 고통스러운 사망,negative
Jio TV 편집자 Hamid Mir는 Karachi에서 총에 맞았습니다.,negative
중국의 인간에게 확산된 조류 독감은 조심해야합니다.,negative
노벨상 수상자 가르시아 마케이스 다이스 | 어머니는 6 명의 자녀를 죽였습니다.,negative
결혼을 깨뜨려 화를 내면서 의사의 여자 친구는 약혼자의 구탕을 물었습니다 |,negative
나이지리아의 공격으로 150 명이 사망했습니다.,negative
9- 파키스탄에서 살인 혐의로 기소 된 아동,negative
신발 폭탄은 미국에서 테러 공격을 일으킬 수 있습니다 |,negative
Team India Captain Mahendra Singh Dhoni는 투표를하지 않는 것에 실망했습니다.,negative
Yogguru Ramdev의 세 가지 신탁에 대한 은행 계좌는 선거위원회의 범위에 따라 왔습니다.,negative
Sadar 경찰에 의해 군인이 전화로 소녀를 괴롭히는 불만으로 체포되었습니다.,negative
Avihitacharan의 욕망과 내용은 위기입니다.,negative
오늘은 여성들이 하루 종일 금식을 유지했습니다.,negative
비가 부족하여 카리프 작물이 손상되었습니다.,negative
Raj Thackeray의 목표를 취한 Uddhav는 그를 비오는 새라고 불렀습니다.,negative
도시는 도시를 부끄러워하고 있습니다.,negative
사회의 가장 부끄러운 오염은 여기에서 Fizas에서 해산되기 시작했습니다.,negative
델리는 일부 혼란으로 인해 오염되었습니다.,negative
UPA의 전체 용어는 오염되었습니다,negative
BJP는 의도적으로 공동 경로를 채택하고 있습니다.,negative
Mahashivaratri에서 아침부터 계속 비가 내렸다.,negative
NDA의 6 세 용어는 개발 측면에서 훌륭했습니다.,negative
은행이 토요일에 개장하자마자 많은 고객이 있습니다.,negative
지구의 많은 권력 삭감으로 인해 삶이 ​​방해되었습니다.,negative
강력한 전기 삭감으로 인해 사람들 사이에 많은 분노가 있습니다.,negative
야생의 권력 삭감으로 인해 사람들 사이에는 많은 분노가 있습니다.,negative
의회는 Narendra Modi를 BJP의 전례없는 야생 캠페인으로 비난했다.,negative
한 여성이 목요일에 무차별 적으로 해고되었습니다.,negative
4 명이 Andhadhundhagolibari에서 사망했습니다.,negative
이 사건은 가슴 아픈 일입니다.,negative
Awamia에 사는 사람들에 대한 공격을 준비하고 있습니다.,negative
그 후에야 그는 아프기 시작했다.,negative
그들은 여기 오염으로 인해 아프다.,negative
정부 및 사립 병원에서 아픈 어린이의 수가 증가하고 있습니다.,negative
많은 수의 소녀 학생들이 아프기 때문에 모든 곳에서 저어가있었습니다.,negative
여성은 영양 실조 상태이고 아프고 농민들은 8 시간 이상 전기를 얻지 못합니다.,negative
병리학 자체는 Maharaja Tej Singh District Hospital에서 아프다.,negative
학군의 말라리아 부서는 직원 부족으로 인해 병에 걸리고 있습니다.,negative
환자는 치료 중에 사망했습니다.,negative
이로 인해 천식 환자는 상당히 증가했습니다.,negative
30 명의 크로어 사람들은 천식 환자입니다.,negative
따라서 지구의 적십자사의 작업은 공식화로 줄어들고 있습니다.,negative
물 공급이 충분하지 않습니다.,negative
그는 체납금이 지불되지 않으면 NTPC는 전기를 공급할 수 없을 것이라고 말했다.,negative
Amul 전무 이사 RS Sodhi는 생산 비용이 증가했으며 여름에는 우유 공급이 낮다고 말했다.,negative
"동시에,이 경기에 대해 언급 한 선수들은이 사건을 강력하게 비판하고 그것을 젊은 선수들에게 이상적인 상황이라고 부르지 않았습니다.",negative
"그럼에도 불구하고, 직원들은 페니의 시설을 얻지 못하고 있습니다.",negative
이 중 6 명의 연수생은 아직 봉급이라는 이름으로 한 번의 페니를받지 못한 ANM입니다.,negative
분석가들은 단기 조경도 매력적이지 않다고 생각합니다.,negative
Du Plessis는이 기간 동안 매력적인 샷을했지만 그의 노력은 불충분했습니다.,negative
이번에는 4 월 16 일부터 7 번째 토너먼트에서 크리켓 애호가들은이 위대한 선수들의 매력적인 타격을 보지 못할 것입니다.,negative
델리 스피너 Shahbaz Nadeem과 JP Duminy는 인상적이지 않았습니다.,negative
배우 Nawazuddin Siddiqui는 자신이 불필요하게 보인다고 생각합니다.,negative
부상당한 주에서 경찰은 사업가를 병원으로 데려 가서 나중에 죽었다.,negative
향후 10 개월 안에 보안 상황이 변경되지 않으면 UAE에서 보안 상황을 플레이해야합니다.,negative
그는 그녀가 어떤 나쁜 상황을 이해할 수 없습니다.,negative
따라서 소규모 캡 주식으로 너무 많이 판매 할 수 없습니다.,negative
회사가 어떤 에이전트 가이 전화를 사무실에서 만든 지 알아낼 수 없습니다.,negative
이것이 없으면 GDP를 다시 성장시키는 길에 가져 오는 것은 불가능합니다.,negative
그러한 상황에서는 빈곤층과 중산층 사람들에게는 많은 지출이 불가능합니다.,negative
"Vitthal에 따르면, 현재 관세율을 유지할 수는 없습니다.",negative
비어있는 좌석의 정보가 알려지지 않을 때까지는 불가능합니다.,negative
GST는 IT 네트워크를 강화하지 않으면 불가능합니다.,negative
그는 내가있는 곳에 도달하는 것이 불가능하다고 말했다.,negative
적절한 IT 네트워크가 보장 될 때까지 GST의 구현은 불가능합니다.,negative
이 캥거루가 놀랍게 보이는 방식은 이제 볼링 선수가 맥스웰을 막는 것은 불가능한 것 같습니다.,negative
바르셀로나 선장 Javi는 또한 그의 팀이 6 년 만에 5 번째로 La Liga 타이틀을 얻는 것이 불가능하다는 것을 인정했습니다.,negative
누군가에게 끊임없는 무언가가있을 수 있습니다.,negative
어리석은 무언가의 가능성으로 인해이 지역 사람들은 약 30 분 동안 계속 두려워했습니다.,negative
"어리석은 것에 대한 두려움에서, 그는 우물을 들여다 보았고, 우물에 떨어졌다.",negative
크리켓에서 무언가가 일어날 때 말하기는 어렵지 않습니다.,negative
그러한 상황에서는 채팅하거나 메시지를 보내는 것이 불가능합니다.,negative
"분명히, 펀 자브 팀을 중단하는 것은 누구에게나 불가능하다는 것을 증명하고 있습니다.",negative
"Jagran 통신원, Bareilly : 소비자가 연간 12 개의 실린더를 얻는 것은 불가능합니다.",negative
이 영화는 해외에서도 발표 될 것이므로이 영화의 날짜를 바꾸는 것은 불가능합니다.,negative
나는 그 당시 차 안에 혼자 있었으므로 차에서 내려와 응답으로 부딪히는 것은 불가능했습니다.,negative
후보자가 선거위원회가 정한 지출 한도를 따르면 3600 크로스 이상을 지출 할 수 없지만이 수치는 불가능 해 보입니다.,negative
병원 관리는 그렇게해야했습니다.,negative
결과적으로 사람들은 상점을 닫아야합니다.,negative
그는 이제 외부에서 약을 사야한다고 말했다.,negative
운전자는 잼이 열리지 않는 것을보고 다른 경로에서 나가야했습니다.,negative
Pipra 주민들은 2km 떨어진 강의 더러운 물을 마셔야합니다.,negative
사업가들은 또한 비즈니스 운동으로 다른 지방을 도망 치야합니다.,negative
상인들은 시간과 돈을 모두 낭비하는이 다그가 마르 버스를 여행해야합니다.,negative
이뿐만 아니라 개인 제약 사업가들이 병원 안으로 들어 와서 환자들이 상점에서 의약품을 사도록 강요합니다.,negative
매년 코스를 약간 변경함으로써 부모는 전체 코스를 구매해야하며 임의의 가격이 부과됩니다.,negative
폭우로 인해 영화 '클릭 Mary Kom'팀 전체가 하루 만 에이 장면을 촬영하도록 강요했습니다.,negative
마더 유제품의 부족으로 인해 주민들은 쇼핑을 위해 멀리 떨어진 다른 부문의 시장에 가야합니다.,negative
Indira Gandhi는 14 개의 개인 은행을 국유화해야했습니다.,negative
그는 즉각적인 시스템이 개선되지 않으면 BJYM은 광범위한 움직임을 위해 구속 될 것이라고 말했다.,negative
Srinivasan은 IPL 베팅 및 스팟 고정에 대한 대법원의 현재 조사로 인해 그의 직책에서 철수해야했습니다.,negative
수집가는 사무실 앞에서 동요해야합니다.,negative
식수 시스템은 곧 회복되어야합니다. 그렇지 않으면 와드 사람들이 길을 치게 될 것입니다.,negative
"누군가 그런 이닝을 할 때, 상대 팀은 무력 해집니다",negative
그러한 상황에서 무력한 소비자의 고통은 쉽게 이해 될 수 있습니다.,negative
그의 폭풍우가 많은 이닝은 하이데라바드 볼링 선수를 무력하게 만들었습니다.,negative
"분명히, 그러한 남편의 수는 아내에게 화를 내고 어떤 이유로 인해 무력한 사람이 증가했습니다.",negative
Chennai Super Kings와 Rajasthan Royals와 같은 챔피언은 Punjab의 새로운 분노 형식 앞에서 무력 해졌습니다.,negative
"이전에, 먼저 던지기를 잃고 타격을 한 후, 뭄바이 인디언 타자들은 왕실 도전자들의 볼러 앞에서 무력한 것처럼 보였다.",negative
지방 자치 단체와 델리 교통 경찰은 하리 나가르의 간타 하르 근처의 민간 운전자의 침해를 제거하는 데 무력한 것으로 입증되었습니다.,negative
지난 4 일 동안 Hisar의 얼음 바람은 사람들이 집에 숨어 있도록 강요했습니다.,negative
이로 인해 은행에 도착한 고객은 방황해야했습니다.,negative
사람들은 떨리는 추위에 차가워 야합니다.,negative
"그럼에도 불구하고, 지금까지 구체적인 조치를 취하지 않았으므로 모든 은행의 직원이 강요당했습니다.",negative
많은 사람들은 쇼의 형식이 사람들이 심하게 대우 받도록 강요하는 이와 같다고 생각합니다.,negative
경찰은 스펙터클을 무력한 것으로보고 있으며 일부 반 사회적 요소들도 그것을 활용하고 있습니다.,negative
식민지 시대부터 많은 법률이 진행되어 왔으며 현대 자유 사회에 유용하지 않습니다.,negative
"동시에, 의사의 부재는 하루 종일 환자를 괴롭히는 사람들도 계속 괴롭혔다.",negative
두 팀 모두 여전히 IPL 타이틀을 겪고 있습니다,negative
그러나 8 개 학교에서 온 수천 명의 어린이는 컴퓨터 교육을 박탈당했습니다.,negative
매년 Prabhat Khabar의 기자들은 4 월에 급여 인상의 혜택을 박탈당했습니다.,negative
경제는 크지 만 부자는 아닙니다.,negative
팀은 그것을 막기위한 정확한 전략이 없었습니다.,negative
Google 자체가 프로젝트에 대해 알 때 까지이 프로젝트에 대한 정확한 정보를 찾기가 어렵습니다.,negative
정확한 분석을 사용할 수 없습니다.,negative
ABDI는 BCCI의 결정이 절대적으로 불공평하다고 BBC에 전화를 걸었다.,negative
금요일 밤 늦게 경찰은 그를 체포하여 경찰서로 데려 가서 Meera Road에서 부적절하게 행동했습니다.,negative
"Srinivasan은 Srinivasan이 Lalit Modi에 대한 '복수, 증오 및 복수감'의 만족에 대해 매우 불공평하게 일했다고 비난했습니다.",negative
경찰은 시험에서 불공정 수단 사용 섹션에 따라 사건을 등록했습니다.,negative
Bhushan은 정부의 움직임에 대한 불만을 표명하고 충격적이고 불공평하다고 불렀다.,negative
또한 잘못된 메시지도 사회에서 보내질 것입니다.,negative
서비스 세에 따라 범주를 유지하는 것은 잘못된 일입니다.,negative
Eow는 중개인이 고객의 계정을 오용했다고 의심합니다.,negative
이 영화는 전시 업체에게 충격이며 Rajinikanth의 팬들에게 잘못된 메시지를 보냅니다.,negative
부총장은 가능한 빨리 심각한 불규칙한 지불을 회수하기로 합의했다고 말했다.,negative
"팀은 티켓, 불규칙 티켓 및 비 강제 예약없이 여행하는 승객에 대한 조치를 취했습니다.",negative
소비자 학교 아이들은 불규칙한 아침 삭감으로 인해 일상 업무에 어려움을 겪고 있습니다.,negative
그는 현재 감옥에 남아있을 것입니다.,negative
살만의 책임이 입증되면 10 년 동안 감옥에 갇힐 수 있습니다.,negative
사하라의 세 사람 모두 3 월 4 일부터 사법 양육권으로 티 하르 교도소에 있습니다.,negative
Ahuja는 강간 혐의로 유죄 판결을 받았으며 7 년 징역형을 선고 받았습니다.,negative
Sreesanth를 포함한 3 명의 크리켓 선수는 감옥에 가야했습니다.,negative
PS Teji 지방 판사는 Chaudhary를 7 년 동안 엄격한 징역형으로 선고했습니다.,negative
두 라크의 벌금에서 모든 피고인을 징역형으로 선고 할 수 있습니다.,negative
Satpal Singh는 살인 사건에서 생명 투옥에 직면하고 있습니다.,negative
결혼식에 참석하는 사람들은 최대 Rs 1 lakh까지 벌금을 물고 최대 2 년의 투옥됩니다.,negative
선거 전에 저렴한 인기를 얻기 위해 Jugat는 Indore에서 SP 후보 Neha Sharma에게 잠금을 보냈습니다.,negative
"사소한 분쟁에서, 혐의로 피고인을 기절 한 경찰은 종이에만 살인자를 보여 주었다.",negative
당신은 이상한 것을 느꼈을 것입니다.,negative
"그는 힌디어 파르시, 영어 및 우르두어의 말을 너무 많이들을 수 없어서 이상하지 않는 것 같습니다.",negative
